model,class,feature,importance,abs_importance
logistic_regression_exp_h2h,H,num__weighted_form_points_diff_last5,-0.04013289064486989,0.04013289064486989
logistic_regression_exp_h2h,H,num__has_h2h_history,0.040129969789589874,0.040129969789589874
logistic_regression_exp_h2h,H,num__has_h2h_last5,0.040129969789589874,0.040129969789589874
logistic_regression_exp_h2h,A,num__away_exp_same_tournament_matches_prior,-0.03945612919048336,0.03945612919048336
logistic_regression_exp_h2h,D,num__away_exp_same_tournament_matches_prior,-0.03906126568810379,0.03906126568810379
logistic_regression_exp_h2h,H,num__home_exp_years_since_first_match_filled,-0.03876004286844087,0.03876004286844087
logistic_regression_exp_h2h,A,num__home_exp_major_goal_diff_per_match_prior_filled,0.038712977852504056,0.038712977852504056
logistic_regression_exp_h2h,H,num__exp_world_cup_matches_prior_diff,0.03863838784564216,0.03863838784564216
logistic_regression_exp_h2h,H,num__away_exp_major_points_per_match_prior_filled,-0.038400257963758615,0.038400257963758615
logistic_regression_exp_h2h,H,num__home_confed_matches_host_confed,0.0381756292664775,0.0381756292664775
logistic_regression_exp_h2h,D,num__exp_same_family_matches_prior_diff,0.03796979497616597,0.03796979497616597
logistic_regression_exp_h2h,A,num__exp_nations_league_matches_prior_diff,0.037764791307179454,0.037764791307179454
logistic_regression_exp_h2h,D,cat__host_confederation_AFC,-0.03764480887356787,0.03764480887356787
logistic_regression_exp_h2h,D,num__home_exp_same_family_matches_prior,0.03734728441650343,0.03734728441650343
logistic_regression_exp_h2h,A,num__exp_continental_matches_prior_diff,0.036868660857142986,0.036868660857142986
logistic_regression_exp_h2h,H,num__is_continental,-0.03664469816842601,0.03664469816842601
logistic_regression_exp_h2h,H,num__away_confed_matches_host_confed,0.03622786835796106,0.03622786835796106
logistic_regression_exp_h2h,A,cat__home_confederation_CAF,0.036212880131805424,0.036212880131805424
logistic_regression_exp_h2h,D,cat__away_confederation_NON_FIFA,-0.035826194827995386,0.035826194827995386
logistic_regression_exp_h2h,H,num__home_exp_qualifier_matches_prior,-0.03575940805833174,0.03575940805833174
logistic_regression_exp_h2h,A,num__h2h_goal_diff_per_match_prior_filled,0.03525966959142184,0.03525966959142184
logistic_regression_exp_h2h,H,num__home_exp_same_family_matches_prior,-0.035060622611882516,0.035060622611882516
logistic_regression_exp_h2h,A,num__home_exp_total_matches_prior,0.034642912966897574,0.034642912966897574
logistic_regression_exp_h2h,A,num__home_confed_matches_host_confed,-0.03298917882597901,0.03298917882597901
logistic_regression_exp_h2h,D,num__away_exp_continental_matches_prior,0.03292644102950833,0.03292644102950833
logistic_regression_exp_h2h,D,num__exp_world_cup_matches_prior_diff,0.032916993997817855,0.032916993997817855
logistic_regression_exp_h2h,H,num__home_exp_world_cup_matches_prior,0.032537257154792706,0.032537257154792706
logistic_regression_exp_h2h,D,num__form_points_per_match_diff_last10,0.03220952419373045,0.03220952419373045
logistic_regression_exp_h2h,H,num__exp_nations_league_matches_prior_diff,-0.031873936730225816,0.031873936730225816
logistic_regression_exp_h2h,D,cat__confederation_pair_UEFA_vs_UEFA,0.031460575804915805,0.031460575804915805
logistic_regression_exp_h2h,H,cat__confederation_pair_OFC_vs_OFC,-0.030870478019159563,0.030870478019159563
logistic_regression_exp_h2h,H,num__avg_goal_diff_delta_last5,-0.030569939823071154,0.030569939823071154
logistic_regression_exp_h2h,A,num__away_exp_world_cup_matches_prior,0.030381816742489687,0.030381816742489687
logistic_regression_exp_h2h,D,num__h2h_home_team_win_rate_last5_filled,0.030005829447480037,0.030005829447480037
logistic_regression_exp_h2h,D,num__fifa_points_diff_filled,-0.029286491472728073,0.029286491472728073
logistic_regression_exp_h2h,A,num__h2h_matches_last5,-0.029116148374961497,0.029116148374961497
logistic_regression_exp_h2h,D,num__has_h2h_last5,0.02863985444078121,0.02863985444078121
logistic_regression_exp_h2h,D,num__has_h2h_history,0.02863985444078121,0.02863985444078121
logistic_regression_exp_h2h,H,num__win_rate_diff_last10,-0.028483789346907377,0.028483789346907377
logistic_regression_exp_h2h,D,num__away_exp_nations_league_matches_prior,0.028308877387593925,0.028308877387593925
logistic_regression_exp_h2h,D,num__home_exp_points_per_match_prior_filled,-0.028268782390537806,0.028268782390537806
logistic_regression_exp_h2h,H,num__both_teams_have_major_tournament_history,0.028190510103392352,0.028190510103392352
logistic_regression_exp_h2h,H,cat__host_confederation_AFC,0.028118454077692867,0.028118454077692867
logistic_regression_exp_h2h,D,cat__confederation_pair_AFC_vs_CONCACAF,0.027220471288461945,0.027220471288461945
logistic_regression_exp_h2h,H,num__away_days_since_last_match_last5,0.027115645961717335,0.027115645961717335
logistic_regression_exp_h2h,A,cat__confederation_pair_AFC_vs_AFC,-0.027004121850936685,0.027004121850936685
logistic_regression_exp_h2h,A,cat__home_confederation_AFC,0.026632970019006184,0.026632970019006184
logistic_regression_exp_h2h,D,num__h2h_home_team_losses_prior,-0.026484398988225185,0.026484398988225185
logistic_regression_exp_h2h,D,num__home_exp_nations_league_matches_prior,0.025948451612237546,0.025948451612237546
logistic_regression_exp_h2h,H,num__form_points_per_match_diff_last5,-0.025826625417529173,0.025826625417529173
logistic_regression_exp_h2h,A,num__form_points_per_match_diff_last10,0.0252891701330531,0.0252891701330531
logistic_regression_exp_h2h,D,num__is_continental,0.025163171363164927,0.025163171363164927
logistic_regression_exp_h2h,H,num__exp_major_matches_prior_diff,0.02439037577884411,0.02439037577884411
logistic_regression_exp_h2h,H,num__exp_high_importance_matches_prior_diff,0.02439037577884411,0.02439037577884411
logistic_regression_exp_h2h,A,num__is_qualifier,-0.02371157669148184,0.02371157669148184
logistic_regression_exp_h2h,D,num__confed_points_per_match_diff_prior_filled,0.023331881355516875,0.023331881355516875
logistic_regression_exp_h2h,D,cat__confederation_pair_CAF_vs_AFC,0.023019977079492583,0.023019977079492583
logistic_regression_exp_h2h,D,num__weighted_form_points_diff_last5,-0.02298573913825414,0.02298573913825414
logistic_regression_exp_h2h,H,num__h2h_matches_last5,0.022793684990098453,0.022793684990098453
logistic_regression_exp_h2h,A,num__away_exp_continental_matches_prior,-0.02265805405070224,0.02265805405070224
logistic_regression_exp_h2h,D,num__home_exp_major_goal_diff_per_match_prior_filled,-0.021809798094625913,0.021809798094625913
logistic_regression_exp_h2h,D,num__neutral,-0.02176168571475146,0.02176168571475146
logistic_regression_exp_h2h,A,num__home_exp_same_tournament_matches_prior,0.02160118314080767,0.02160118314080767
logistic_regression_exp_h2h,D,num__exp_total_matches_prior_diff,0.021207176521804448,0.021207176521804448
logistic_regression_exp_h2h,A,num__h2h_goals_against_per_match_prior_filled,0.02098543328276651,0.02098543328276651
logistic_regression_exp_h2h,A,num__away_exp_nations_league_matches_prior,-0.02078549845772871,0.02078549845772871
logistic_regression_exp_h2h,A,num__tournament_importance,0.02069812278669279,0.02069812278669279
logistic_regression_exp_h2h,A,num__h2h_days_since_last_meeting_filled,0.020450347573980506,0.020450347573980506
logistic_regression_exp_h2h,H,num__h2h_days_since_last_meeting_filled,0.01995004898957047,0.01995004898957047
logistic_regression_exp_h2h,D,num__exp_high_importance_matches_prior_diff,-0.019800432470512098,0.019800432470512098
logistic_regression_exp_h2h,D,num__exp_major_matches_prior_diff,-0.019800432470512098,0.019800432470512098
logistic_regression_exp_h2h,D,num__away_exp_world_cup_matches_prior,-0.019635841601372,0.019635841601372
logistic_regression_exp_h2h,H,num__home_exp_same_tournament_matches_prior,0.019357047909570935,0.019357047909570935
logistic_regression_exp_h2h,A,num__win_rate_diff_last5,-0.018758262841703423,0.018758262841703423
logistic_regression_exp_h2h,D,num__home_exp_world_cup_matches_prior,0.018697709474989863,0.018697709474989863
logistic_regression_exp_h2h,H,num__exp_same_family_matches_prior_diff,0.018493278631650362,0.018493278631650362
logistic_regression_exp_h2h,D,num__away_exp_major_matches_prior,0.018175878969371943,0.018175878969371943
logistic_regression_exp_h2h,D,num__away_exp_high_importance_matches_prior,0.018175878969371943,0.018175878969371943
logistic_regression_exp_h2h,H,num__home_exp_nations_league_matches_prior,-0.017755145800637983,0.017755145800637983
logistic_regression_exp_h2h,H,num__home_exp_major_goal_diff_per_match_prior_filled,-0.01690317975787406,0.01690317975787406
logistic_regression_exp_h2h,A,num__is_world_cup,0.01682715587186859,0.01682715587186859
logistic_regression_exp_h2h,A,cat__home_confederation_CONMEBOL,0.016701578591730715,0.016701578591730715
logistic_regression_exp_h2h,H,num__h2h_matches_prior,-0.01658826718316392,0.01658826718316392
logistic_regression_exp_h2h,A,num__avg_goal_diff_delta_last5,0.016551947696724013,0.016551947696724013
logistic_regression_exp_h2h,D,num__tournament_importance,-0.01646822410898667,0.01646822410898667
logistic_regression_exp_h2h,A,num__h2h_same_tournament_matches_prior,-0.016360924674650237,0.016360924674650237
logistic_regression_exp_h2h,A,num__away_days_since_last_match_last5,0.015373231849650771,0.015373231849650771
logistic_regression_exp_h2h,A,num__h2h_same_family_matches_prior,0.015054541735443593,0.015054541735443593
logistic_regression_exp_h2h,H,num__h2h_goals_against_per_match_prior_filled,-0.014943805286284228,0.014943805286284228
logistic_regression_exp_h2h,A,num__exp_major_points_per_match_prior_diff_filled,-0.014778791021809071,0.014778791021809071
logistic_regression_exp_h2h,D,num__exp_qualifier_matches_prior_diff,-0.014532883294887444,0.014532883294887444
logistic_regression_exp_h2h,A,num__exp_total_matches_prior_diff,-0.014416204978756418,0.014416204978756418
logistic_regression_exp_h2h,H,num__is_qualifier,0.01438491295740654,0.01438491295740654
logistic_regression_exp_h2h,D,num__avg_goal_diff_delta_last5,0.014017992126345448,0.014017992126345448
logistic_regression_exp_h2h,A,cat__confederation_pair_CONCACAF_vs_CONCACAF,0.013845597978570769,0.013845597978570769
logistic_regression_exp_h2h,D,num__home_exp_continental_matches_prior,-0.01364555771064905,0.01364555771064905
logistic_regression_exp_h2h,A,num__home_exp_continental_matches_prior,0.013500191766303876,0.013500191766303876
logistic_regression_exp_h2h,H,cat__away_confederation_CAF,-0.013373826178582456,0.013373826178582456
logistic_regression_exp_h2h,H,num__home_exp_major_matches_prior,0.013175260875951732,0.013175260875951732
logistic_regression_exp_h2h,H,num__home_exp_high_importance_matches_prior,0.013175260875951732,0.013175260875951732
logistic_regression_exp_h2h,H,num__exp_qualifier_matches_prior_diff,0.01315853700873802,0.01315853700873802
logistic_regression_exp_h2h,D,num__form_points_per_match_diff_last5,0.013094933287845806,0.013094933287845806
logistic_regression_exp_h2h,A,num__form_points_per_match_diff_last5,0.012731692129688122,0.012731692129688122
logistic_regression_exp_h2h,D,num__h2h_matches_prior,0.012627702524355966,0.012627702524355966
logistic_regression_exp_h2h,D,num__home_days_since_last_match_last5,0.012312179610361173,0.012312179610361173
logistic_regression_exp_h2h,H,num__away_exp_major_matches_prior,-0.011746238450975117,0.011746238450975117
logistic_regression_exp_h2h,H,num__away_exp_high_importance_matches_prior,-0.011746238450975117,0.011746238450975117
logistic_regression_exp_h2h,A,num__is_continental,0.011481526805260205,0.011481526805260205
logistic_regression_exp_h2h,D,num__h2h_home_team_wins_prior,-0.010841567605974274,0.010841567605974274
logistic_regression_exp_h2h,A,cat__home_confederation_UEFA,-0.01077273272548764,0.01077273272548764
logistic_regression_exp_h2h,A,num__home_exp_high_importance_matches_prior,-0.010770794683844833,0.010770794683844833
logistic_regression_exp_h2h,A,num__home_exp_major_matches_prior,-0.010770794683844833,0.010770794683844833
logistic_regression_exp_h2h,H,num__away_exp_world_cup_matches_prior,-0.010745975141114587,0.010745975141114587
logistic_regression_exp_h2h,H,num__exp_continental_matches_prior_diff,0.010666873418976245,0.010666873418976245
logistic_regression_exp_h2h,H,num__away_exp_continental_matches_prior,-0.010268386978803511,0.010268386978803511
logistic_regression_exp_h2h,D,num__exp_same_tournament_matches_prior_diff,-0.009773215351926573,0.009773215351926573
logistic_regression_exp_h2h,H,num__is_world_cup,-0.009567057404086832,0.009567057404086832
logistic_regression_exp_h2h,A,cat__host_confederation_AFC,0.009526354795875042,0.009526354795875042
logistic_regression_exp_h2h,H,num__away_exp_major_goal_diff_per_match_prior_filled,0.00950629953498838,0.00950629953498838
logistic_regression_exp_h2h,D,num__is_qualifier,0.009326663734075046,0.009326663734075046
logistic_regression_exp_h2h,D,num__confed_avg_elo_diff_prior_filled,0.008485065512370143,0.008485065512370143
logistic_regression_exp_h2h,A,num__h2h_home_team_wins_prior,0.008442186031973548,0.008442186031973548
logistic_regression_exp_h2h,A,num__away_exp_qualifier_matches_prior,-0.008222776770171013,0.008222776770171013
logistic_regression_exp_h2h,A,num__home_exp_nations_league_matches_prior,-0.008193305811597017,0.008193305811597017
logistic_regression_exp_h2h,H,num__away_exp_nations_league_matches_prior,-0.0075233789298637345,0.0075233789298637345
logistic_regression_exp_h2h,A,num__home_days_since_last_match_last5,-0.00746025748044609,0.00746025748044609
logistic_regression_exp_h2h,D,num__is_world_cup,-0.007260098467781701,0.007260098467781701
logistic_regression_exp_h2h,A,cat__home_confederation_CONCACAF,0.006990833875582547,0.006990833875582547
logistic_regression_exp_h2h,H,num__exp_total_matches_prior_diff,-0.006790971543044592,0.006790971543044592
logistic_regression_exp_h2h,A,num__home_exp_qualifier_matches_prior,-0.006748309073413703,0.006748309073413703
logistic_regression_exp_h2h,A,num__away_exp_major_matches_prior,-0.006429640518398672,0.006429640518398672
logistic_regression_exp_h2h,A,num__away_exp_high_importance_matches_prior,-0.006429640518398672,0.006429640518398672
logistic_regression_exp_h2h,D,num__away_exp_same_family_matches_prior,0.006421802186550584,0.006421802186550584
logistic_regression_exp_h2h,D,num__h2h_matches_last5,0.006322463384859599,0.006322463384859599
logistic_regression_exp_h2h,H,num__confed_inter_points_per_match_diff_prior_filled,-0.006291837813834683,0.006291837813834683
logistic_regression_exp_h2h,D,num__h2h_goals_against_per_match_prior_filled,-0.00604162799648343,0.00604162799648343
logistic_regression_exp_h2h,D,num__exp_nations_league_matches_prior_diff,-0.0058908545769519325,0.0058908545769519325
logistic_regression_exp_h2h,D,num__home_confed_matches_host_confed,-0.005186450440498818,0.005186450440498818
logistic_regression_exp_h2h,D,num__same_confederation,0.004852602245060534,0.004852602245060534
logistic_regression_exp_h2h,H,num__home_days_since_last_match_last5,-0.0048519221299171125,0.0048519221299171125
logistic_regression_exp_h2h,A,num__exp_major_matches_prior_diff,-0.004589943308329051,0.004589943308329051
logistic_regression_exp_h2h,A,num__exp_high_importance_matches_prior_diff,-0.004589943308329051,0.004589943308329051
logistic_regression_exp_h2h,D,num__exp_major_recency_advantage_filled,0.004372739516085035,0.004372739516085035
logistic_regression_exp_h2h,A,num__away_confed_matches_host_confed,0.004369075609884662,0.004369075609884662
logistic_regression_exp_h2h,H,num__tournament_importance,-0.004229898677705429,0.004229898677705429
logistic_regression_exp_h2h,H,num__h2h_draws_prior,0.0040050162036405395,0.0040050162036405395
logistic_regression_exp_h2h,H,num__home_exp_major_points_per_match_prior_filled,0.00397963325440785,0.00397963325440785
logistic_regression_exp_h2h,A,num__h2h_matches_prior,0.003960564658810982,0.003960564658810982
logistic_regression_exp_h2h,A,num__weighted_form_points_diff_last10,0.003336828721419002,0.003336828721419002
logistic_regression_exp_h2h,D,num__home_exp_high_importance_matches_prior,-0.002404466192109852,0.002404466192109852
logistic_regression_exp_h2h,D,num__home_exp_major_matches_prior,-0.002404466192109852,0.002404466192109852
logistic_regression_exp_h2h,H,num__h2h_home_team_wins_prior,0.0023993815740021946,0.0023993815740021946
logistic_regression_exp_h2h,A,num__home_exp_same_family_matches_prior,-0.002286661804620466,0.002286661804620466
logistic_regression_exp_h2h,A,num__exp_qualifier_matches_prior_diff,0.0013743462861516007,0.0013743462861516007
logistic_regression_exp_h2h,H,num__home_exp_continental_matches_prior,0.0001453659443442938,0.0001453659443442938
